ID,Value,SEX,AGE0,AGE1,LANG,ANCSTRY10,ANCSTRY11,ANCSTRY20,ANCSTRY21,HISPANIC0,INDUSTRY0,LANG20,OCCUP0,POB0,POB1,RACE0,ANCSTRY12,ANCSTRY13,ANCSTRY22,ANCSTRY23,HISPANIC1,HISPANIC2,INDUSTRY1,INDUSTRY2,INDUSTRY3,INDUSTRY4,LANG21,RACE1,RACE2,RACE3,RACE4,OCCUP1,OCCUP2,OCCUP3,OCCUP4,OCCUP5,POB2,POB3
5734,1,Male,20+,21,Speaks other language,HISPANIC CATEGORIES (INCLUDING SPAIN),MEXICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,RETAIL TRADE,SPANISH,SERVICE OCCUPATIONS,America,Central America,White,MEXICAN,,,,,,Eating and drinking places,,,,,,,,,"Service Occupations, Except Protective and Household",Food Preparation and Service Occupations,Waiters'/waitresses' assistants,,,Mexico,
5735,1,Female,40+,42,Speaks other language,NORTH AMERICA (EXCEPT HISPANIC),AFRICAN AMERICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,BUSINESS AND REPAIR SERVICES,SPANISH,SERVICE OCCUPATIONS,United States,Illinois,Black,AFRO AMERICAN,,,,,,Detective and protective services,,,,,,,,,Protective Service Occupations,Guards,"Guards and police, except public service",,,,
5736,1,Female,30+,38,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),IRISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,PUBLIC ADMINISTRATION,NOT IN UNIVERSE,SERVICE OCCUPATIONS,United States,Illinois,White,,,,,,,"General government, n.e.c.",,,,,,,,,"Service Occupations, Except Protective and Household",Health Service Occupations,"Nursing aides, orderlies, and attendants",,,,
5737,1,Female,40+,46,Speaks other language,HISPANIC CATEGORIES (INCLUDING SPAIN),PUERTO RICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,Mexican (FOSDIC circle),MANUFACTURING,SPANISH,"OPERATORS, FABRICATORS, AND LABORERS",U.S. Outlying Areas and Puerto Rico,Puerto Rico,Other race,,,,,,,Durable Goods,Miscellaneous manufacturing industries,,,,,,,,"Machine Operators, Assemblers, and Inspectors","Fabricators, Assemblers, and Hand Working Occupations",Assemblers,,,,
5738,1,Male,30+,33,Speaks other language,HISPANIC CATEGORIES (INCLUDING SPAIN),MEXICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,CONSTRUCTION,SPANISH,"PRECISION PRODUCTION, CRAFT, AND REPAIR OCCUPATIONS",America,Central America,Other race,MEXICAN,,,,,,,,,,,,,,,Construction Trades,"Construction Trades, Except Supervisors","Painters, construction and maintenance",,,Mexico,
5739,1,Male,50+,56,Speaks other language,NORTH AFRICA AND SOUTHWEST ASIA,YEMENI,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,PROFESSIONAL AND RELATED SERVICES,HEBREW,SERVICE OCCUPATIONS,Asia,"Yemen, People's Democratic Republic",White,,,,,,,Colleges and universities,,,,,,,,,"Service Occupations, Except Protective and Household",Food Preparation and Service Occupations,Cooks,,,,
5740,1,Female,20+,20,Speaks only English,RESIDUAL AND NO RESPONSE,NOT REPORTED,RESIDUAL AND NO RESPONSE,NOT REPORTED,Mexican (FOSDIC circle),CONSTRUCTION,NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Illinois,White,,,,,,,,,,,,,,,,"Administrative Support Occupations, Including Clerical","Secretaries, Stenographers, and Typists",Secretaries,,,,
5741,1,Female,0+,8,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Illinois,White,GERMAN,,,,,,,,,,,,,,,,,,,,,
5742,1,Male,0+,3,NA (less than 5 years old),RESIDUAL AND NO RESPONSE,NOT REPORTED,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),Asia,Iraq,White,,,,,,,,,,,,,,,,,,,,,,
5743,1,Female,10+,13,Speaks other language,OTHER ASIA,KOREAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),KOREAN,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),Asia,"Korea, not specified",Asian or Pacific Islander :,,,,,,,,,,,,Asian,Korean,,,,,,,,,
5744,1,Female,20+,20,Speaks other language,RESIDUAL AND NO RESPONSE,NOT REPORTED,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,PERSONAL SERVICES,NORWEGIAN,SERVICE OCCUPATIONS,United States,Virginia,White,,,,,,,Hotels and motels,,,,,,,,,"Service Occupations, Except Protective and Household",Personal Service Occupations,"Personal service occupations, n.e.c.",,,,
5745,1,Female,10+,13,Speaks only English,EASTERN EUROPE AND SOVIET UNION,UKRAINIAN,EASTERN EUROPE AND SOVIET UNION,YUGOSLAVIAN,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Illinois,White,UKRANIAN,,YUGOSLAVIAN,,,,,,,,,,,,,,,,,,,
5746,1,Female,80+,85,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),AUSTRIAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),Europe,Austria,White,AUSTRIAN,,,,,,,,,,,,,,,,,,,,,
5747,1,Male,50+,52,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,RETAIL TRADE,NOT IN UNIVERSE,"PRECISION PRODUCTION, CRAFT, AND REPAIR OCCUPATIONS",Europe,West Germany,White,GERMAN,,,,,,Retail bakeries,,,,,,,,,Precision Production Occupations,Precision Food Production Occupations,Bakers,,,,
5748,1,Female,30+,30,Speaks other language,OTHER ASIA,THAI,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),THAI,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),Asia,Thailand,Asian or Pacific Islander :,THAI,,,,,,,,,,,Asian,Thai,,,,,,,,,
5749,1,Male,60+,63,Speaks only English,RESIDUAL AND NO RESPONSE,OTHER RESPONSES,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,RETAIL TRADE,NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Illinois,White,,,,,,,Not specified retail trade,,,,,,,,,Sales Occupations,"Sales Workers, Retail and Personal Services","Sales workers, other commodities",,,,
5750,1,Female,70+,74,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Illinois,White,GERMAN,,,,,,,,,,,,,,,,,,,,,
5751,1,Female,40+,42,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),ENGLISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,New York,White,,,,,,,,,,,,,,,,,,,,,,
5752,1,Male,20+,25,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,EASTERN EUROPE AND SOVIET UNION,RUSSIAN,NOT SPANISH/HISPANIC,"FINANCE, INSURANCE, AND REAL ESTATE",NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Hawaii,White,GERMAN,,Russia,RUSSIAN,,,"Security, commodity brokerage, and investment companies",,,,,,,,,"Administrative Support Occupations, Including Clerical",Miscellaneous Administrative Support Occupations,General office clerks,,,,
5753,1,Male,40+,42,Speaks only English,EASTERN EUROPE AND SOVIET UNION,POLISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,MANUFACTURING,NOT IN UNIVERSE,MANAGERIAL AND PROFESSIONAL SPECIALTY OCCUPATIONS,United States,Illinois,White,POLISH,,,,,,Nondurable Goods,Rubber and miscellaneous plastics products,Miscellaneous plastics products,,,,,,,"Executive, Administrative, and Managerial Occupations","Managers and administrators, n.e.c.",,,,,
5754,1,Male,20+,26,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),SWEDISH,WESTERN EUROPE (EXCEPT SPAIN),IRISH,NOT SPANISH/HISPANIC,PUBLIC ADMINISTRATION,NOT IN UNIVERSE,SERVICE OCCUPATIONS,United States,Illinois,White,SWEDISH,,,,,,"Justice, public order, and safety",,,,,,,,,Protective Service Occupations,Police and Detectives,"Police and detectives, public service",,,,
5755,1,Male,50+,57,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),GERMAN,WESTERN EUROPE (EXCEPT SPAIN),IRISH,NOT SPANISH/HISPANIC,PUBLIC ADMINISTRATION,NOT IN UNIVERSE,SERVICE OCCUPATIONS,United States,Illinois,White,GERMAN,,,,,,"Justice, public order, and safety",,,,,,,,,Protective Service Occupations,"Supervisors, Protective Service Occupations","Supervisors, firefighting and fire prevention occupations",,,,
5756,1,Male,30+,32,Speaks other language,EASTERN EUROPE AND SOVIET UNION,POLISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,CONSTRUCTION,POLISH,"PRECISION PRODUCTION, CRAFT, AND REPAIR OCCUPATIONS",Europe,Poland,White,POLISH,,,,,,,,,,,,,,,Construction Trades,"Construction Trades, Except Supervisors","Painters, construction and maintenance",,,,
5757,1,Female,30+,37,Speaks other language,HISPANIC CATEGORIES (INCLUDING SPAIN),MEXICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),SPANISH,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),America,Central America,White,MEXICAN,,,,,,,,,,,,,,,,,,,,Mexico,
5758,1,Male,10+,14,Speaks only English,NORTH AMERICA (EXCEPT HISPANIC),AMERICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Illinois,American Indian,,,,,,,,,,,,Choctaw,,,,,,,,,,
5759,1,Male,20+,29,Speaks only English,EASTERN EUROPE AND SOVIET UNION,POLISH,WESTERN EUROPE (EXCEPT SPAIN),SCOTTISH,NOT SPANISH/HISPANIC,BUSINESS AND REPAIR SERVICES,NOT IN UNIVERSE,"OPERATORS, FABRICATORS, AND LABORERS",United States,Illinois,White,POLISH,,,,,,"Business services, n.e.c.",,,,,,,,,"Machine Operators, Assemblers, and Inspectors","Machine Operators and Tenders, Except Precision","Machine Operators, Assorted Materials",Photographic process machine operators,,,
5760,1,Male,20+,21,Speaks other language,OTHER ASIA,FILIPINO,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,BUSINESS AND REPAIR SERVICES,TAGALOG,"PRECISION PRODUCTION, CRAFT, AND REPAIR OCCUPATIONS",United States,California,Asian or Pacific Islander :,,,,,,,Automotive repair and related services,,,,,Asian,Filipino,,,Precision Production Occupations,"Precision Inspectors, Testers, and Related Workers","Inspectors, testers, and graders",,,,
5761,1,Female,50+,55,Speaks other language,HISPANIC CATEGORIES (INCLUDING SPAIN),PUERTO RICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,Mexican (FOSDIC circle),MANUFACTURING,SPANISH,"OPERATORS, FABRICATORS, AND LABORERS",U.S. Outlying Areas and Puerto Rico,Puerto Rico,Other race,,,,,,,Nondurable Goods,Leather and leather products,"Footwear, except rubber and plastic",,,,,,,"Machine Operators, Assemblers, and Inspectors","Machine Operators and Tenders, Except Precision","Textile, Apparel, and Furnishings Machine Operators",Shoe machine operators,,,
5762,1,Female,80+,81,Speaks only English,EASTERN EUROPE AND SOVIET UNION,POLISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),Europe,Poland,White,POLISH,,,,,,,,,,,,,,,,,,,,,
5763,1,Male,30+,34,Speaks other language,HISPANIC CATEGORIES (INCLUDING SPAIN),PUERTO RICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,Mexican (FOSDIC circle),"TRANSPORTATION, COMMUNICATIONS, AND OTHER PUBLIC UTILITIES",SPANISH,"OPERATORS, FABRICATORS, AND LABORERS",U.S. Outlying Areas and Puerto Rico,Puerto Rico,Other race,,,,,,,Transportation,Air transportation,,,,,,,,"Handlers, Equipment Cleaners, Helpers, and Laborers","Laborers, except construction",,,,,
5764,1,Female,0+,4,NA (less than 5 years old),HISPANIC CATEGORIES (INCLUDING SPAIN),MEXICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,California,Other race,MEXICAN,,,,,,,,,,,,,,,,,,,,,
5765,1,Male,70+,78,Speaks other language,EASTERN EUROPE AND SOVIET UNION,ESTONIAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,PROFESSIONAL AND RELATED SERVICES,ESTONIAN,MANAGERIAL AND PROFESSIONAL SPECIALTY OCCUPATIONS,Europe,Estonia,White,ESTONIAN,,,,,,"Engineering, architectural, and surveying services",,,,,,,,,"Executive, Administrative, and Managerial Occupations",Management Related Occupations,"Personnel, training, and labor relations specialists",,,,
5766,1,Female,0+,4,NA (less than 5 years old),RESIDUAL AND NO RESPONSE,NOT REPORTED,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Illinois,White,,,,,,,,,,,,,,,,,,,,,,
5767,1,Male,10+,14,Speaks other language,HISPANIC CATEGORIES (INCLUDING SPAIN),PUERTO RICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,Mexican (FOSDIC circle),N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),SPANISH,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Illinois,Other race,,,,,,,,,,,,,,,,,,,,,,
5768,1,Male,20+,29,Speaks only English,EASTERN EUROPE AND SOVIET UNION,POLISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,MANUFACTURING,NOT IN UNIVERSE,"TECHNICAL, SALES, AND ADMINISTRATIVE SUPPORT OCCUPATIONS",United States,Illinois,White,POLISH,,,,,,Durable Goods,Machinery and computing equipment,"Machinery, except electrical, n.e.c.",,,,,,,"Administrative Support Occupations, Including Clerical","Material Recording, Scheduling, and Distributing Clerks",Production coordinators,,,,
5769,1,Female,10+,10,Speaks only English,HISPANIC CATEGORIES (INCLUDING SPAIN),PUERTO RICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,Mexican (FOSDIC circle),N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,New Jersey,Other race,,,,,,,,,,,,,,,,,,,,,,
5770,1,Female,40+,47,Speaks other language,HISPANIC CATEGORIES (INCLUDING SPAIN),PUERTO RICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,Mexican (FOSDIC circle),N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),SPANISH,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),U.S. Outlying Areas and Puerto Rico,Puerto Rico,White,,,,,,,,,,,,,,,,,,,,,,
5771,1,Male,0+,9,Speaks other language,RESIDUAL AND NO RESPONSE,NOT REPORTED,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),POLISH,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),Europe,Poland,Black,,,,,,,,,,,,,,,,,,,,,,
5772,1,Male,10+,17,Speaks other language,HISPANIC CATEGORIES (INCLUDING SPAIN),PUERTO RICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,Mexican (FOSDIC circle),RETAIL TRADE,SPANISH,SERVICE OCCUPATIONS,United States,Illinois,White,,,,,,,Eating and drinking places,,,,,,,,,"Service Occupations, Except Protective and Household",Food Preparation and Service Occupations,Cooks,,,,
5773,1,Male,30+,31,Speaks other language,HISPANIC CATEGORIES (INCLUDING SPAIN),MEXICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,PUBLIC ADMINISTRATION,SPANISH,MANAGERIAL AND PROFESSIONAL SPECIALTY OCCUPATIONS,United States,Illinois,White,MEXICAN,,,,,,Executive and legislative offices,,,,,,,,,"Executive, Administrative, and Managerial Occupations",Management Related Occupations,"Management related occupations, n.e.c.",,,,
5774,1,Male,10+,16,Speaks other language,RESIDUAL AND NO RESPONSE,NOT REPORTED,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),SPANISH,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),America,Central America,Other race,,,,,,,,,,,,,,,,,,,,,Mexico,
5775,1,Female,0+,3,NA (less than 5 years old),HISPANIC CATEGORIES (INCLUDING SPAIN),MEXICAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Illinois,Other race,MEXICAN,,,,,,,,,,,,,,,,,,,,,
5776,1,Female,40+,43,Speaks only English,EASTERN EUROPE AND SOVIET UNION,POLISH,WESTERN EUROPE (EXCEPT SPAIN),ITALIAN,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Illinois,White,POLISH,,ITALIAN,,,,,,,,,,,,,,,,,,,
5777,1,Male,60+,66,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),IRISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,PUBLIC ADMINISTRATION,NOT IN UNIVERSE,SERVICE OCCUPATIONS,United States,Illinois,White,,,,,,,"Justice, public order, and safety",,,,,,,,,Protective Service Occupations,Firefighting and Fire Prevention Occupations,Firefighting occupations,,,,
5778,1,Female,30+,35,Speaks only English,WESTERN EUROPE (EXCEPT SPAIN),ITALIAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,"FINANCE, INSURANCE, AND REAL ESTATE",NOT IN UNIVERSE,MANAGERIAL AND PROFESSIONAL SPECIALTY OCCUPATIONS,United States,Illinois,White,ITALIAN,,,,,,Insurance,,,,,,,,,"Executive, Administrative, and Managerial Occupations","Managers and administrators, n.e.c.",,,,,
5779,1,Female,60+,60,Speaks other language,WESTERN EUROPE (EXCEPT SPAIN),ITALIAN,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,MANUFACTURING,ITALIAN,"OPERATORS, FABRICATORS, AND LABORERS",United States,Illinois,White,ITALIAN,,,,,,Durable Goods,Not specified manufacturing industries,,,,,,,,"Machine Operators, Assemblers, and Inspectors","Machine Operators and Tenders, Except Precision","Machine Operators, Assorted Materials","Miscellaneous machine operators, n.e.c. (part 7479, 7665, 7679)",,,
5780,1,Female,60+,65,Speaks other language,EASTERN EUROPE AND SOVIET UNION,POLISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),POLISH,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Illinois,White,POLISH,,,,,,,,,,,,,,,,,,,,,
5781,1,Female,30+,35,Speaks other language,OTHER ASIA,FILIPINO,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,RETAIL TRADE,TAGALOG,SERVICE OCCUPATIONS,Asia,Philippines,Asian or Pacific Islander :,,,,,,,Eating and drinking places,,,,,Asian,Filipino,,,"Service Occupations, Except Protective and Household",Food Preparation and Service Occupations,Cooks,,,,
5782,1,Female,0+,2,NA (less than 5 years old),EASTERN EUROPE AND SOVIET UNION,POLISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Illinois,White,POLISH,,,,,,,,,,,,,,,,,,,,,
5783,1,Female,0+,3,NA (less than 5 years old),EASTERN EUROPE AND SOVIET UNION,POLISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Illinois,White,POLISH,,,,,,,,,,,,,,,,,,,,,
5784,1,Male,0+,1,NA (less than 5 years old),EASTERN EUROPE AND SOVIET UNION,POLISH,RESIDUAL AND NO RESPONSE,NOT REPORTED,NOT SPANISH/HISPANIC,N/A (less than 16 years old/unemployed who never worked/nilf who last worked prior to 1985),NOT IN UNIVERSE,N/A (less than 16 years old/unemployed who never worked/NILF who last worked prior to 1985),United States,Illinois,White,POLISH,,,,,,,,,,,,,,,,,,,,,
